C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R643,R135,00-00-02,25,IRT,12/30/2022,08:00:00,REGULAR,13886522,534588
R643,R135,00-00-02,25,IRT,12/30/2022,12:00:00,REGULAR,13886698,534603
R643,R135,00-00-02,25,IRT,12/30/2022,16:00:00,REGULAR,13886836,534619
R643,R135,00-00-02,25,IRT,12/30/2022,20:00:00,REGULAR,13886939,534649
R643,R135,00-03-00,25,IRT,12/30/2022,00:00:00,REGULAR,1529285,371719
R643,R135,00-03-00,25,IRT,12/30/2022,04:00:00,REGULAR,1529287,371727
R643,R135,00-03-00,25,IRT,12/30/2022,08:00:00,REGULAR,1529328,371750
R643,R135,00-03-00,25,IRT,12/30/2022,12:00:00,REGULAR,1529394,371774
R643,R135,00-03-00,25,IRT,12/30/2022,16:00:00,REGULAR,1529426,371825
R643,R135,00-03-00,25,IRT,12/30/2022,20:00:00,REGULAR,1529465,371854
R644,R135,01-00-00,25,IRT,12/30/2022,00:00:00,REGULAR,13727,3792149
R644,R135,01-00-00,25,IRT,12/30/2022,04:00:00,REGULAR,13727,3792180
R644,R135,01-00-00,25,IRT,12/30/2022,08:00:00,REGULAR,13727,3792210
R644,R135,01-00-00,25,IRT,12/30/2022,12:00:00,REGULAR,13728,3792264
R644,R135,01-00-00,25,IRT,12/30/2022,16:00:00,REGULAR,13728,3792385
R644,R135,01-00-00,25,IRT,12/30/2022,20:00:00,REGULAR,13728,3792574
R644,R135,01-00-01,25,IRT,12/30/2022,00:00:00,REGULAR,251835,2576407
R644,R135,01-00-01,25,IRT,12/30/2022,04:00:00,REGULAR,251835,2576424
R644,R135,01-00-01,25,IRT,12/30/2022,08:00:00,REGULAR,251837,2576437
R644,R135,01-00-01,25,IRT,12/30/2022,12:00:00,REGULAR,251842,2576476
R644,R135,01-00-01,25,IRT,12/30/2022,16:00:00,REGULAR,251843,2576545
R644,R135,01-00-01,25,IRT,12/30/2022,20:00:00,REGULAR,251845,2576661
R644,R135,01-00-02,25,IRT,12/30/2022,00:00:00,REGULAR,44761,426615
R644,R135,01-00-02,25,IRT,12/30/2022,04:00:00,REGULAR,44761,426653
R644,R135,01-00-02,25,IRT,12/30/2022,08:00:00,REGULAR,44764,426679
R644,R135,01-00-02,25,IRT,12/30/2022,12:00:00,REGULAR,44776,426751
R644,R135,01-00-02,25,IRT,12/30/2022,16:00:00,REGULAR,44792,426871
R644,R135,01-00-02,25,IRT,12/30/2022,20:00:00,REGULAR,44813,427064
R644,R135,01-06-00,25,IRT,12/30/2022,00:00:00,REGULAR,11502,275463
R644,R135,01-06-00,25,IRT,12/30/2022,04:00:00,REGULAR,11502,275475
R644,R135,01-06-00,25,IRT,12/30/2022,08:00:00,REGULAR,11503,275483
R644,R135,01-06-00,25,IRT,12/30/2022,12:00:00,REGULAR,11506,275505
R644,R135,01-06-00,25,IRT,12/30/2022,16:00:00,REGULAR,11511,275547
R644,R135,01-06-00,25,IRT,12/30/2022,20:00:00,REGULAR,11516,275627
R644,R135,01-06-01,25,IRT,12/30/2022,00:00:00,REGULAR,618492,11291138
R644,R135,01-06-01,25,IRT,12/30/2022,04:00:00,REGULAR,618492,11291205
R644,R135,01-06-01,25,IRT,12/30/2022,08:00:00,REGULAR,618494,11291275
R644,R135,01-06-01,25,IRT,12/30/2022,12:00:00,REGULAR,618507,11291410
R644,R135,01-06-01,25,IRT,12/30/2022,16:00:00,REGULAR,618518,11291638
R644,R135,01-06-01,25,IRT,12/30/2022,20:00:00,REGULAR,618522,11291968
R645,R110,00-00-00,25,IRT,12/30/2022,00:00:00,REGULAR,815494,935812
R645,R110,00-00-00,25,IRT,12/30/2022,04:00:00,REGULAR,815498,935866
R645,R110,00-00-00,25,IRT,12/30/2022,08:00:00,REGULAR,815636,935927
R645,R110,00-00-00,25,IRT,12/30/2022,12:00:00,REGULAR,815831,936113
R645,R110,00-00-00,25,IRT,12/30/2022,16:00:00,REGULAR,816025,936344
R645,R110,00-00-00,25,IRT,12/30/2022,20:00:00,REGULAR,816203,936636
R645,R110,00-00-01,25,IRT,12/30/2022,00:00:00,REGULAR,7684127,6891948
R645,R110,00-00-01,25,IRT,12/30/2022,04:00:00,REGULAR,7684130,6891973
R645,R110,00-00-01,25,IRT,12/30/2022,08:00:00,REGULAR,7684180,6891990
R645,R110,00-00-01,25,IRT,12/30/2022,12:00:00,REGULAR,7684261,6892060
R645,R110,00-00-01,25,IRT,12/30/2022,16:00:00,REGULAR,7684353,6892137
R645,R110,00-00-01,25,IRT,12/30/2022,20:00:00,REGULAR,7684421,6892300
R645,R110,00-00-02,25,IRT,12/30/2022,00:00:00,REGULAR,1332537,935420
R645,R110,00-00-02,25,IRT,12/30/2022,04:00:00,REGULAR,1332544,935440
R645,R110,00-00-02,25,IRT,12/30/2022,08:00:00,REGULAR,1332593,935468
R645,R110,00-00-02,25,IRT,12/30/2022,12:00:00,REGULAR,1332666,935508
R645,R110,00-00-02,25,IRT,12/30/2022,16:00:00,REGULAR,1332755,935565
R645,R110,00-00-02,25,IRT,12/30/2022,20:00:00,REGULAR,1332820,935700
R645,R110,00-03-00,25,IRT,12/30/2022,00:00:00,REGULAR,177820,278134
R645,R110,00-03-00,25,IRT,12/30/2022,04:00:00,REGULAR,177821,278146
R645,R110,00-03-00,25,IRT,12/30/2022,08:00:00,REGULAR,177834,278158
R645,R110,00-03-00,25,IRT,12/30/2022,12:00:00,REGULAR,177859,278187
R645,R110,00-03-00,25,IRT,12/30/2022,16:00:00,REGULAR,177884,278232
R645,R110,00-03-00,25,IRT,12/30/2022,20:00:00,REGULAR,177901,278321
R645,R110,00-03-01,25,IRT,12/30/2022,00:00:00,REGULAR,945088,790899
R645,R110,00-03-01,25,IRT,12/30/2022,04:00:00,REGULAR,945089,790904
R645,R110,00-03-01,25,IRT,12/30/2022,08:00:00,REGULAR,945113,790912
R645,R110,00-03-01,25,IRT,12/30/2022,12:00:00,REGULAR,945145,790930
R645,R110,00-03-01,25,IRT,12/30/2022,16:00:00,REGULAR,945168,790963
R645,R110,00-03-01,25,IRT,12/30/2022,20:00:00,REGULAR,945187,791016
R645,R110,00-03-02,25,IRT,12/30/2022,00:00:00,REGULAR,301678,200149
R645,R110,00-03-02,25,IRT,12/30/2022,04:00:00,REGULAR,301682,200159
R645,R110,00-03-02,25,IRT,12/30/2022,08:00:00,REGULAR,301739,200171
R645,R110,00-03-02,25,IRT,12/30/2022,12:00:00,REGULAR,301809,200193
R645,R110,00-03-02,25,IRT,12/30/2022,16:00:00,REGULAR,301867,200235
R645,R110,00-03-02,25,IRT,12/30/2022,20:00:00,REGULAR,301914,200308
R645,R110,00-05-00,25,IRT,12/30/2022,00:00:00,REGULAR,268001,0
R645,R110,00-05-00,25,IRT,12/30/2022,04:00:00,REGULAR,268001,0
R645,R110,00-05-00,25,IRT,12/30/2022,08:00:00,REGULAR,268001,0
R645,R110,00-05-00,25,IRT,12/30/2022,12:00:00,REGULAR,268001,0
R645,R110,00-05-00,25,IRT,12/30/2022,16:00:00,REGULAR,268005,0
R645,R110,00-05-00,25,IRT,12/30/2022,20:00:00,REGULAR,268005,0
R645,R110,00-05-01,25,IRT,12/30/2022,00:00:00,REGULAR,0,1189
R645,R110,00-05-01,25,IRT,12/30/2022,04:00:00,REGULAR,0,1189
R645,R110,00-05-01,25,IRT,12/30/2022,08:00:00,REGULAR,0,1189
R645,R110,00-05-01,25,IRT,12/30/2022,12:00:00,REGULAR,0,1189
R645,R110,00-05-01,25,IRT,12/30/2022,16:00:00,REGULAR,0,1189
R645,R110,00-05-01,25,IRT,12/30/2022,20:00:00,REGULAR,0,1189
R645,R110,00-06-00,25,IRT,12/30/2022,00:00:00,REGULAR,3317539,2502034
R645,R110,00-06-00,25,IRT,12/30/2022,04:00:00,REGULAR,3317547,2502054
R645,R110,00-06-00,25,IRT,12/30/2022,08:00:00,REGULAR,3317654,2502080
R645,R110,00-06-00,25,IRT,12/30/2022,12:00:00,REGULAR,3317832,2502138
R645,R110,00-06-00,25,IRT,12/30/2022,16:00:00,REGULAR,3317982,2502200
R645,R110,00-06-00,25,IRT,12/30/2022,20:00:00,REGULAR,3318088,2502299
R645,R110,00-06-01,25,IRT,12/30/2022,00:00:00,REGULAR,4603413,1381056
R645,R110,00-06-01,25,IRT,12/30/2022,04:00:00,REGULAR,4603424,1381075
R645,R110,00-06-01,25,IRT,12/30/2022,08:00:00,REGULAR,4603570,1381089
R645,R110,00-06-01,25,IRT,12/30/2022,12:00:00,REGULAR,4603766,1381145
R645,R110,00-06-01,25,IRT,12/30/2022,16:00:00,REGULAR,4603922,1381227
R645,R110,00-06-01,25,IRT,12/30/2022,20:00:00,REGULAR,4604040,1381333
R645,R110,00-06-02,25,IRT,12/30/2022,00:00:00,REGULAR,1547512,816418
R645,R110,00-06-02,25,IRT,12/30/2022,04:00:00,REGULAR,1547541,816498
R645,R110,00-06-02,25,IRT,12/30/2022,08:00:00,REGULAR,1547872,816551
R645,R110,00-06-02,25,IRT,12/30/2022,12:00:00,REGULAR,1548224,816682
R645,R110,00-06-02,25,IRT,12/30/2022,16:00:00,REGULAR,1548542,816831
R645,R110,00-06-02,25,IRT,12/30/2022,20:00:00,REGULAR,1548750,817081
R646,R110,01-00-00,25,IRT,12/30/2022,00:00:00,REGULAR,4302651,2966376
R646,R110,01-00-00,25,IRT,12/30/2022,04:00:00,REGULAR,4302658,2966411
R646,R110,01-00-00,25,IRT,12/30/2022,08:00:00,REGULAR,4302878,2966465
R646,R110,01-00-00,25,IRT,12/30/2022,12:00:00,REGULAR,4303090,2966586
R646,R110,01-00-00,25,IRT,12/30/2022,16:00:00,REGULAR,4303239,2966830
R646,R110,01-00-00,25,IRT,12/30/2022,20:00:00,REGULAR,4303344,2967092
R646,R110,01-00-01,25,IRT,12/30/2022,00:00:00,REGULAR,528220,443296
R646,R110,01-00-01,25,IRT,12/30/2022,04:00:00,REGULAR,528222,443310
R646,R110,01-00-01,25,IRT,12/30/2022,08:00:00,REGULAR,528297,443333
R646,R110,01-00-01,25,IRT,12/30/2022,12:00:00,REGULAR,528400,443410
R646,R110,01-00-01,25,IRT,12/30/2022,16:00:00,REGULAR,528474,443550
R646,R110,01-00-01,25,IRT,12/30/2022,20:00:00,REGULAR,528553,443722
R646,R110,01-00-02,25,IRT,12/30/2022,00:00:00,REGULAR,20220,19100
R646,R110,01-00-02,25,IRT,12/30/2022,04:00:00,REGULAR,20223,19126
R646,R110,01-00-02,25,IRT,12/30/2022,08:00:00,REGULAR,20310,19169
R646,R110,01-00-02,25,IRT,12/30/2022,12:00:00,REGULAR,20409,19274
R646,R110,01-00-02,25,IRT,12/30/2022,16:00:00,REGULAR,20505,19371
R646,R110,01-00-02,25,IRT,12/30/2022,20:00:00,REGULAR,20588,19549
R647,R110,02-00-00,25,IRT,12/30/2022,00:00:00,REGULAR,9336478,3417987
R647,R110,02-00-00,25,IRT,12/30/2022,04:00:00,REGULAR,9336480,3418016
R647,R110,02-00-00,25,IRT,12/30/2022,08:00:00,REGULAR,9336627,3418052
R647,R110,02-00-00,25,IRT,12/30/2022,12:00:00,REGULAR,9336750,3418105
R647,R110,02-00-00,25,IRT,12/30/2022,16:00:00,REGULAR,9336850,3418235
R647,R110,02-00-00,25,IRT,12/30/2022,20:00:00,REGULAR,9336907,3418366
R647,R110,02-00-01,25,IRT,12/30/2022,00:00:00,REGULAR,4043639,1169699
R647,R110,02-00-01,25,IRT,12/30/2022,04:00:00,REGULAR,4043640,1169704
R647,R110,02-00-01,25,IRT,12/30/2022,08:00:00,REGULAR,4043695,1169708
R647,R110,02-00-01,25,IRT,12/30/2022,12:00:00,REGULAR,4043772,1169727
R647,R110,02-00-01,25,IRT,12/30/2022,16:00:00,REGULAR,4043837,1169772
R647,R110,02-00-01,25,IRT,12/30/2022,20:00:00,REGULAR,4043873,1169811
R647,R110,02-05-00,25,IRT,12/30/2022,00:00:00,REGULAR,88880,152369
R647,R110,02-05-00,25,IRT,12/30/2022,04:00:00,REGULAR,88883,152374
R647,R110,02-05-00,25,IRT,12/30/2022,08:00:00,REGULAR,88904,152393
R647,R110,02-05-00,25,IRT,12/30/2022,12:00:00,REGULAR,88936,152429
R647,R110,02-05-00,25,IRT,12/30/2022,16:00:00,REGULAR,88968,152497
R647,R110,02-05-00,25,IRT,12/30/2022,20:00:00,REGULAR,88980,152586
R647,R110,02-05-01,25,IRT,12/30/2022,00:00:00,REGULAR,11731,88996
R647,R110,02-05-01,25,IRT,12/30/2022,04:00:00,REGULAR,11732,89013
R647,R110,02-05-01,25,IRT,12/30/2022,08:00:00,REGULAR,11742,89033
R647,R110,02-05-01,25,IRT,12/30/2022,12:00:00,REGULAR,11760,89097
R647,R110,02-05-01,25,IRT,12/30/2022,16:00:00,REGULAR,11767,89206
R647,R110,02-05-01,25,IRT,12/30/2022,20:00:00,REGULAR,11772,89314
R647,R110,02-05-02,25,IRT,12/30/2022,00:00:00,REGULAR,190236,3010517
R647,R110,02-05-02,25,IRT,12/30/2022,04:00:00,REGULAR,190236,3010544
R647,R110,02-05-02,25,IRT,12/30/2022,08:00:00,REGULAR,190242,3010590
R647,R110,02-05-02,25,IRT,12/30/2022,12:00:00,REGULAR,190244,3010702
R647,R110,02-05-02,25,IRT,12/30/2022,16:00:00,REGULAR,190248,3010935
R647,R110,02-05-02,25,IRT,12/30/2022,20:00:00,REGULAR,190251,3011155
R647,R110,02-06-00,25,IRT,12/30/2022,00:00:00,REGULAR,4626558,5826765
R647,R110,02-06-00,25,IRT,12/30/2022,04:00:00,REGULAR,4626558,5826768
R647,R110,02-06-00,25,IRT,12/30/2022,08:00:00,REGULAR,4626571,5826773
R647,R110,02-06-00,25,IRT,12/30/2022,12:00:00,REGULAR,4626591,5826792
R647,R110,02-06-00,25,IRT,12/30/2022,16:00:00,REGULAR,4626608,5826827
R647,R110,02-06-00,25,IRT,12/30/2022,20:00:00,REGULAR,4626614,5826867
R726,R329,00-00-00,5,IRT,12/30/2022,00:00:00,REGULAR,2609184,339509
R726,R329,00-00-00,5,IRT,12/30/2022,04:00:00,REGULAR,2609185,339555
R726,R329,00-00-00,5,IRT,12/30/2022,08:00:00,REGULAR,2609256,339593
R726,R329,00-00-00,5,IRT,12/30/2022,12:00:00,REGULAR,2609308,339699
R726,R329,00-00-00,5,IRT,12/30/2022,16:00:00,REGULAR,2609352,339980
R726,R329,00-00-00,5,IRT,12/30/2022,20:00:00,REGULAR,2609380,340380
R726,R329,00-00-01,5,IRT,12/30/2022,00:00:00,REGULAR,2204613,1331592
R726,R329,00-00-01,5,IRT,12/30/2022,04:00:00,REGULAR,2204614,1331601
R726,R329,00-00-01,5,IRT,12/30/2022,08:00:00,REGULAR,2204705,1331610
R726,R329,00-00-01,5,IRT,12/30/2022,12:00:00,REGULAR,2204789,1331625
R726,R329,00-00-01,5,IRT,12/30/2022,16:00:00,REGULAR,2204850,1331680
R726,R329,00-00-01,5,IRT,12/30/2022,20:00:00,REGULAR,2204891,1331769
R726,R329,00-00-02,5,IRT,12/30/2022,00:00:00,REGULAR,6694546,1652545
R726,R329,00-00-02,5,IRT,12/30/2022,04:00:00,REGULAR,6694547,1652548
R726,R329,00-00-02,5,IRT,12/30/2022,08:00:00,REGULAR,6694671,1652562
R726,R329,00-00-02,5,IRT,12/30/2022,12:00:00,REGULAR,6694782,1652575
R726,R329,00-00-02,5,IRT,12/30/2022,16:00:00,REGULAR,6694864,1652603
R726,R329,00-00-02,5,IRT,12/30/2022,20:00:00,REGULAR,6694898,1652651
R727,R430,00-00-00,5,IRT,12/30/2022,00:00:00,REGULAR,1100421,1003055
R727,R430,00-00-00,5,IRT,12/30/2022,04:00:00,REGULAR,1100421,1003061
R727,R430,00-00-00,5,IRT,12/30/2022,08:00:00,REGULAR,1100480,1003099
R727,R430,00-00-00,5,IRT,12/30/2022,12:00:00,REGULAR,1100527,1003156
R727,R430,00-00-00,5,IRT,12/30/2022,16:00:00,REGULAR,1100574,1003226
R727,R430,00-00-00,5,IRT,12/30/2022,20:00:00,REGULAR,1100601,1003286
R727,R430,00-00-01,5,IRT,12/30/2022,00:00:00,REGULAR,437157564,185065442
R727,R430,00-00-01,5,IRT,12/30/2022,04:00:00,REGULAR,437157565,185065457
R727,R430,00-00-01,5,IRT,12/30/2022,08:00:00,REGULAR,437157669,185065479
R727,R430,00-00-01,5,IRT,12/30/2022,12:00:00,REGULAR,437157747,185065513
R727,R430,00-00-01,5,IRT,12/30/2022,16:00:00,REGULAR,437157845,185065578
R727,R430,00-00-01,5,IRT,12/30/2022,20:00:00,REGULAR,437157905,185065666
R727,R430,00-00-02,5,IRT,12/30/2022,00:00:00,REGULAR,5736456,7446019
R727,R430,00-00-02,5,IRT,12/30/2022,04:00:00,REGULAR,5736458,7446061
R727,R430,00-00-02,5,IRT,12/30/2022,08:00:00,REGULAR,5736572,7446104
R727,R430,00-00-02,5,IRT,12/30/2022,12:00:00,REGULAR,5736670,7446190
R727,R430,00-00-02,5,IRT,12/30/2022,16:00:00,REGULAR,5736775,7446379
R727,R430,00-00-02,5,IRT,12/30/2022,20:00:00,REGULAR,5736842,7446580
R728,R226,00-00-00,5,IRT,12/30/2022,03:00:00,REGULAR,2560,51726
R728,R226,00-00-00,5,IRT,12/30/2022,07:00:00,REGULAR,2577,51780
R728,R226,00-00-00,5,IRT,12/30/2022,11:00:00,REGULAR,2597,52047
R728,R226,00-00-00,5,IRT,12/30/2022,15:00:00,REGULAR,2621,52362
R728,R226,00-00-00,5,IRT,12/30/2022,19:00:00,REGULAR,2635,52897
R728,R226,00-00-00,5,IRT,12/30/2022,23:00:00,REGULAR,2642,53283
R728,R226,00-00-01,5,IRT,12/30/2022,03:00:00,REGULAR,82981,476394
R728,R226,00-00-01,5,IRT,12/30/2022,07:00:00,REGULAR,82992,476415
R728,R226,00-00-01,5,IRT,12/30/2022,11:00:00,REGULAR,83024,476540
R728,R226,00-00-01,5,IRT,12/30/2022,15:00:00,REGULAR,83042,476705
R728,R226,00-00-01,5,IRT,12/30/2022,19:00:00,REGULAR,83050,476984
R728,R226,00-00-01,5,IRT,12/30/2022,23:00:00,REGULAR,83052,477160
R728,R226,00-03-00,5,IRT,12/30/2022,03:00:00,REGULAR,5800233,6936630
R728,R226,00-03-00,5,IRT,12/30/2022,07:00:00,REGULAR,5800274,6936642
R728,R226,00-03-00,5,IRT,12/30/2022,11:00:00,REGULAR,5800347,6936714
R728,R226,00-03-00,5,IRT,12/30/2022,15:00:00,REGULAR,5800387,6936818
R728,R226,00-03-00,5,IRT,12/30/2022,19:00:00,REGULAR,5800410,6937066
R728,R226,00-03-00,5,IRT,12/30/2022,23:00:00,REGULAR,5800418,6937170
R728,R226,00-03-01,5,IRT,12/30/2022,03:00:00,REGULAR,3551724,1188579
R728,R226,00-03-01,5,IRT,12/30/2022,07:00:00,REGULAR,3551796,1188584
R728,R226,00-03-01,5,IRT,12/30/2022,11:00:00,REGULAR,3551935,1188610
R728,R226,00-03-01,5,IRT,12/30/2022,15:00:00,REGULAR,3552012,1188667
R728,R226,00-03-01,5,IRT,12/30/2022,19:00:00,REGULAR,3552083,1188777
R728,R226,00-03-01,5,IRT,12/30/2022,23:00:00,REGULAR,3552100,1188837
R728,R226,00-03-02,5,IRT,12/30/2022,03:00:00,REGULAR,12916120,1646144
R728,R226,00-03-02,5,IRT,12/30/2022,07:00:00,REGULAR,12916218,1646157
R728,R226,00-03-02,5,IRT,12/30/2022,11:00:00,REGULAR,12916349,1646184
R728,R226,00-03-02,5,IRT,12/30/2022,15:00:00,REGULAR,12916418,1646209
R728,R226,00-03-02,5,IRT,12/30/2022,19:00:00,REGULAR,12916488,1646280
R728,R226,00-03-02,5,IRT,12/30/2022,23:00:00,REGULAR,12916516,1646316
R728,R226,00-03-03,5,IRT,12/30/2022,03:00:00,REGULAR,2145349,795101
R728,R226,00-03-03,5,IRT,12/30/2022,07:00:00,REGULAR,2145435,795110
R728,R226,00-03-03,5,IRT,12/30/2022,11:00:00,REGULAR,2145644,795137
R728,R226,00-03-03,5,IRT,12/30/2022,15:00:00,REGULAR,2145775,795194
R728,R226,00-03-03,5,IRT,12/30/2022,19:00:00,REGULAR,2145888,795240
R728,R226,00-03-03,5,IRT,12/30/2022,23:00:00,REGULAR,2145922,795274
R728,R226,00-05-00,5,IRT,12/30/2022,03:00:00,REGULAR,7373,0
R728,R226,00-05-00,5,IRT,12/30/2022,07:00:00,REGULAR,7376,0
R728,R226,00-05-00,5,IRT,12/30/2022,11:00:00,REGULAR,7381,0
R728,R226,00-05-00,5,IRT,12/30/2022,15:00:00,REGULAR,7386,0
R728,R226,00-05-00,5,IRT,12/30/2022,19:00:00,REGULAR,7392,0
R728,R226,00-05-00,5,IRT,12/30/2022,23:00:00,REGULAR,7395,0
R728,R226,00-05-01,5,IRT,12/30/2022,03:00:00,REGULAR,262144,1051
R728,R226,00-05-01,5,IRT,12/30/2022,07:00:00,REGULAR,262144,1051
R728,R226,00-05-01,5,IRT,12/30/2022,11:00:00,REGULAR,262144,1052
R728,R226,00-05-01,5,IRT,12/30/2022,15:00:00,REGULAR,262144,1052
R728,R226,00-05-01,5,IRT,12/30/2022,19:00:00,REGULAR,262144,1052
R728,R226,00-05-01,5,IRT,12/30/2022,23:00:00,REGULAR,262144,1052
R729,R292,00-00-00,5,IRT,12/30/2022,00:00:00,REGULAR,1782163,733118
R729,R292,00-00-00,5,IRT,12/30/2022,04:00:00,REGULAR,1782164,733136
R729,R292,00-00-00,5,IRT,12/30/2022,08:00:00,REGULAR,1782258,733170
R729,R292,00-00-00,5,IRT,12/30/2022,12:00:00,REGULAR,1782326,733216
R729,R292,00-00-00,5,IRT,12/30/2022,16:00:00,REGULAR,1782389,733254
R729,R292,00-00-00,5,IRT,12/30/2022,20:00:00,REGULAR,1782426,733321
R729,R292,00-00-01,5,IRT,12/30/2022,00:00:00,REGULAR,560980,92023
R729,R292,00-00-01,5,IRT,12/30/2022,04:00:00,REGULAR,560980,92024
R729,R292,00-00-01,5,IRT,12/30/2022,08:00:00,REGULAR,561127,92040
R729,R292,00-00-01,5,IRT,12/30/2022,12:00:00,REGULAR,561261,92050
R729,R292,00-00-01,5,IRT,12/30/2022,16:00:00,REGULAR,561346,92068
R729,R292,00-00-01,5,IRT,12/30/2022,20:00:00,REGULAR,561421,92092
R729,R292,00-00-02,5,IRT,12/30/2022,00:00:00,REGULAR,2064288680,167991570
R729,R292,00-00-02,5,IRT,12/30/2022,04:00:00,REGULAR,2064288684,167991571
R729,R292,00-00-02,5,IRT,12/30/2022,08:00:00,REGULAR,2064288756,167991595
R729,R292,00-00-02,5,IRT,12/30/2022,12:00:00,REGULAR,2064288826,167991618
R729,R292,00-00-02,5,IRT,12/30/2022,16:00:00,REGULAR,2064288881,167991660
R729,R292,00-00-02,5,IRT,12/30/2022,20:00:00,REGULAR,2064288908,167991687
R730,R431,00-00-00,5,IRT,12/30/2022,00:00:00,REGULAR,1831575,3590273
R730,R431,00-00-00,5,IRT,12/30/2022,04:00:00,REGULAR,1831579,3590285
R730,R431,00-00-00,5,IRT,12/30/2022,08:00:00,REGULAR,1831637,3590355
R730,R431,00-00-00,5,IRT,12/30/2022,12:00:00,REGULAR,1831684,3590453
R730,R431,00-00-00,5,IRT,12/30/2022,16:00:00,REGULAR,1831730,3590581
R730,R431,00-00-00,5,IRT,12/30/2022,20:00:00,REGULAR,1831752,3590738
R730,R431,00-00-01,5,IRT,12/30/2022,00:00:00,REGULAR,7191884,9616974
R730,R431,00-00-01,5,IRT,12/30/2022,04:00:00,REGULAR,7191887,9617006
R730,R431,00-00-01,5,IRT,12/30/2022,08:00:00,REGULAR,7192016,9617112
R730,R431,00-00-01,5,IRT,12/30/2022,12:00:00,REGULAR,7192104,9617287
R730,R431,00-00-01,5,IRT,12/30/2022,16:00:00,REGULAR,7192186,9617550
R730,R431,00-00-01,5,IRT,12/30/2022,20:00:00,REGULAR,7192251,9617921
R730,R431,00-00-02,5,IRT,12/30/2022,00:00:00,REGULAR,4224280,3998874
R730,R431,00-00-02,5,IRT,12/30/2022,04:00:00,REGULAR,4224288,3998916
R730,R431,00-00-02,5,IRT,12/30/2022,08:00:00,REGULAR,4224474,3999013
R730,R431,00-00-02,5,IRT,12/30/2022,12:00:00,REGULAR,4224600,3999161
R730,R431,00-00-02,5,IRT,12/30/2022,16:00:00,REGULAR,4224715,3999339
R730,R431,00-00-02,5,IRT,12/30/2022,20:00:00,REGULAR,4224818,3999590
R730,R431,00-00-03,5,IRT,12/30/2022,00:00:00,REGULAR,540318383,539527686
R730,R431,00-00-03,5,IRT,12/30/2022,04:00:00,REGULAR,540318388,539527701
R730,R431,00-00-03,5,IRT,12/30/2022,08:00:00,REGULAR,540318496,539527746
R730,R431,00-00-03,5,IRT,12/30/2022,12:00:00,REGULAR,540318588,539527801
R730,R431,00-00-03,5,IRT,12/30/2022,16:00:00,REGULAR,540318678,539527919
R730,R431,00-00-03,5,IRT,12/30/2022,20:00:00,REGULAR,540318733,539528081
R730,R431,00-00-04,5,IRT,12/30/2022,00:00:00,REGULAR,1559724988,1728307918
R730,R431,00-00-04,5,IRT,12/30/2022,04:00:00,REGULAR,1559724988,1728307920
R730,R431,00-00-04,5,IRT,12/30/2022,08:00:00,REGULAR,1559724937,1728307937
R730,R431,00-00-04,5,IRT,12/30/2022,12:00:00,REGULAR,1559724921,1728307951
R730,R431,00-00-04,5,IRT,12/30/2022,16:00:00,REGULAR,1559724894,1728307977
R730,R431,00-00-04,5,IRT,12/30/2022,20:00:00,REGULAR,1559724880,1728308002
S101,R070,00-00-00,1,SRT,12/30/2022,03:00:00,REGULAR,1635922,330
S101,R070,00-00-00,1,SRT,12/30/2022,07:00:00,REGULAR,1635945,330
S101,R070,00-00-00,1,SRT,12/30/2022,11:00:00,REGULAR,1635994,330
S101,R070,00-00-00,1,SRT,12/30/2022,15:00:00,REGULAR,1636032,330
S101,R070,00-00-00,1,SRT,12/30/2022,19:00:00,REGULAR,1636044,330
S101,R070,00-00-00,1,SRT,12/30/2022,23:00:00,REGULAR,1636047,330
S101,R070,00-00-01,1,SRT,12/30/2022,03:00:00,REGULAR,1467735,379
S101,R070,00-00-01,1,SRT,12/30/2022,07:00:00,REGULAR,1467760,379
S101,R070,00-00-01,1,SRT,12/30/2022,11:00:00,REGULAR,1467827,379
S101,R070,00-00-01,1,SRT,12/30/2022,15:00:00,REGULAR,1467863,379
S101,R070,00-00-01,1,SRT,12/30/2022,19:00:00,REGULAR,1467871,379
S101,R070,00-00-01,1,SRT,12/30/2022,23:00:00,REGULAR,1467881,379
S101,R070,00-00-02,1,SRT,12/30/2022,03:00:00,REGULAR,10841,2
S101,R070,00-00-02,1,SRT,12/30/2022,07:00:00,REGULAR,10852,2
S101,R070,00-00-02,1,SRT,12/30/2022,11:00:00,REGULAR,10882,2
S101,R070,00-00-02,1,SRT,12/30/2022,15:00:00,REGULAR,10890,2
S101,R070,00-00-02,1,SRT,12/30/2022,19:00:00,REGULAR,10895,2
S101,R070,00-00-02,1,SRT,12/30/2022,23:00:00,REGULAR,10901,2
S101,R070,00-00-03,1,SRT,12/30/2022,03:00:00,REGULAR,37146,2
S101,R070,00-00-03,1,SRT,12/30/2022,07:00:00,REGULAR,37168,2
S101,R070,00-00-03,1,SRT,12/30/2022,11:00:00,REGULAR,37219,2
S101,R070,00-00-03,1,SRT,12/30/2022,15:00:00,REGULAR,37247,2
S101,R070,00-00-03,1,SRT,12/30/2022,19:00:00,REGULAR,37259,2
S101,R070,00-00-03,1,SRT,12/30/2022,23:00:00,REGULAR,37266,2
S101,R070,00-00-04,1,SRT,12/30/2022,03:00:00,REGULAR,46823,7
